id,price
0,4997.417164011376
1,1669.84653403664
2,14862.674677666535
3,4997.417164011376
4,1669.84653403664
5,2697.4917835789656
6,1734.9648799282618
7,1669.84653403664
8,3932.048112632968
9,7666.75782054521
10,2697.4917835789656
11,786.8507118605123
12,786.8507118605123
13,3932.048112632968
14,786.8507118605123
15,4997.417164011376
16,2419.888798393017
17,4997.417164011376
18,786.8507118605123
19,3932.048112632968
20,786.8507118605123
21,7666.75782054521
22,786.8507118605123
23,7666.75782054521
24,4997.417164011376
25,4997.417164011376
26,4997.417164011376
27,786.8507118605123
28,2629.2978502379233
29,14862.674677666535
30,786.8507118605123
31,4133.739586453829
32,7462.670164383086
33,7462.670164383086
34,1669.84653403664
35,1669.84653403664
36,786.8507118605123
37,2697.4917835789656
38,14862.674677666535
39,786.8507118605123
40,786.8507118605123
41,4997.417164011376
42,2697.4917835789656
43,4997.417164011376
44,2697.4917835789656
45,786.8507118605123
46,4997.417164011376
47,4997.417164011376
48,3932.048112632968
49,1669.84653403664
50,786.8507118605123
51,786.8507118605123
52,786.8507118605123
53,2697.4917835789656
54,4997.417164011376
55,786.8507118605123
56,4939.109489035341
57,2697.4917835789656
58,1669.84653403664
59,786.8507118605123
60,4997.417164011376
61,7666.75782054521
62,1734.9648799282618
63,3932.048112632968
64,3932.048112632968
65,5794.109994800223
66,2697.4917835789656
67,3852.014350093195
68,786.8507118605123
69,786.8507118605123
70,3932.048112632968
71,4939.109489035341
72,1669.84653403664
73,4997.417164011376
74,2697.4917835789656
75,14862.674677666535
76,14862.674677666535
77,10901.70296963794
78,786.8507118605123
79,10901.70296963794
80,3932.048112632968
81,7666.75782054521
82,7666.75782054521
83,7666.75782054521
84,7462.670164383086
85,10901.70296963794
86,1669.84653403664
87,10901.70296963794
88,786.8507118605123
89,1669.84653403664
90,14862.674677666535
91,4997.417164011376
92,1669.84653403664
93,786.8507118605123
94,2697.4917835789656
95,786.8507118605123
96,786.8507118605123
97,3613.1131510566915
98,786.8507118605123
99,10901.70296963794
100,786.8507118605123
101,2697.4917835789656
102,3932.048112632968
103,1135.7375319159244
104,4997.417164011376
105,786.8507118605123
106,10901.70296963794
107,786.8507118605123
108,786.8507118605123
109,3932.048112632968
110,3613.1131510566915
111,7462.670164383086
112,1669.84653403664
113,1193.9166607393074
114,2697.4917835789656
115,3932.048112632968
116,14862.674677666535
117,1669.84653403664
118,786.8507118605123
119,786.8507118605123
120,786.8507118605123
121,7666.75782054521
122,786.8507118605123
123,3932.048112632968
124,7823.167684304342
125,786.8507118605123
126,1669.84653403664
127,2697.4917835789656
128,1669.84653403664
129,3932.048112632968
130,1669.84653403664
131,2697.4917835789656
132,786.8507118605123
133,786.8507118605123
134,786.8507118605123
135,2697.4917835789656
136,786.8507118605123
137,2697.4917835789656
138,4997.417164011376
139,2697.4917835789656
140,786.8507118605123
141,10901.70296963794
142,1669.84653403664
143,14862.674677666535
144,7462.670164383086
145,786.8507118605123
146,1669.84653403664
147,10901.70296963794
148,7666.75782054521
149,3932.048112632968
150,3932.048112632968
151,7666.75782054521
152,786.8507118605123
153,2697.4917835789656
154,4997.417164011376
155,4997.417164011376
156,4997.417164011376
157,10901.70296963794
158,1669.84653403664
159,10901.70296963794
160,2697.4917835789656
161,4939.109489035341
162,786.8507118605123
163,4997.417164011376
164,2697.4917835789656
165,786.8507118605123
166,786.8507118605123
167,4997.417164011376
168,2697.4917835789656
169,13785.504776059342
170,10901.70296963794
171,7666.75782054521
172,2697.4917835789656
173,10901.70296963794
174,786.8507118605123
175,786.8507118605123
176,786.8507118605123
177,786.8507118605123
178,1669.84653403664
179,4997.417164011376
180,786.8507118605123
181,2697.4917835789656
182,2697.4917835789656
183,786.8507118605123
184,2697.4917835789656
185,786.8507118605123
186,4939.109489035341
187,7666.75782054521
188,7666.75782054521
189,14862.674677666535
190,4997.417164011376
191,2697.4917835789656
192,2697.4917835789656
193,786.8507118605123
194,4997.417164011376
195,10901.70296963794
196,3932.048112632968
197,7225.5810553826095
198,3016.493127862562
199,7666.75782054521
200,786.8507118605123
201,786.8507118605123
202,786.8507118605123
203,7462.670164383086
204,3932.048112632968
205,4997.417164011376
206,1077.7549373374682
207,2629.2978502379233
