id,price
0,4561.733239850847
1,1017.7995494269186
2,16695.71630263622
3,6663.07515558463
4,1408.1673806670221
5,2287.7517980325924
6,1990.4486075527764
7,1817.7554640234998
8,3375.547344238335
9,15769.37183904684
10,3534.5224742951395
11,610.4298999951087
12,632.604426231041
13,3760.65025701462
14,968.5418029483702
15,4607.253486490507
16,1797.263087442275
17,4038.5812767070347
18,599.7948197294652
19,3564.6349899174147
20,702.2652636663669
21,8449.049341751077
22,876.5485538935538
23,11871.01011980292
24,4286.968691462092
25,6805.867812457744
26,5406.969166647254
27,572.8042177328027
28,2220.3257459422784
29,15947.220754369537
30,672.1010085004556
31,4502.68057370302
32,9133.96561709033
33,6272.54137613381
34,1635.5222121189554
35,1657.1780058346912
36,642.4580596430595
37,2394.8508701776427
38,16026.904271437334
39,388.1703640815388
40,1058.4775031395316
41,5944.419821767881
42,2295.6874878350186
43,5245.023306132518
44,2131.5668722603245
45,1339.1403806002313
46,5375.983808287369
47,5421.436563831305
48,3681.255026283988
49,1341.6269420093233
50,503.5019906943024
51,711.7077252819853
52,652.8550547979422
53,3089.1259618676268
54,4626.8888254614985
55,727.981794409415
56,4184.947085976655
57,2172.5787562893815
58,2107.116861918428
59,951.8673766526505
60,6030.61169655246
61,7574.603986990825
62,1391.1449587715492
63,4196.823819400991
64,3954.7847280690207
65,6591.3128953628975
66,2640.6216247206207
67,3900.8488190792073
68,798.6846651691102
69,752.6785795110427
70,5353.177703433322
71,4571.59122319034
72,952.6680492180495
73,5062.089799318631
74,2836.963978663457
75,16790.523050937107
76,15688.949172374896
77,13345.278281304001
78,787.6616236601606
79,10945.42570005342
80,3704.411852135637
81,6206.317072357816
82,6128.782978789831
83,12517.880181155178
84,6622.551816888672
85,12521.989992025623
86,1893.985520576431
87,8634.112150019007
88,1037.3844460715682
89,1882.505636023104
90,13203.178717375878
91,5272.159167046304
92,1730.8870379485077
93,725.2841221091218
94,2515.8775568725573
95,1051.0283831123413
96,1044.617027509076
97,3225.510764242742
98,1036.9453196514926
99,9350.93513624514
100,787.4499568211633
101,1836.5589240212241
102,3266.2634531984527
103,882.5236609634343
104,6293.469341570227
105,850.2723374016252
106,9775.686280149112
107,1014.561529094448
108,683.5949828925015
109,4078.475863744925
110,3005.373982956602
111,6577.099796444652
112,1375.7281400541613
113,729.4116604933712
114,4103.058480146491
115,2263.3840647790644
116,16986.129578964916
117,1471.7147333824344
118,1066.6118296816132
119,827.4144745668061
120,493.4607295659666
121,13050.183030558037
122,457.66705496109216
123,3457.8501193926186
124,11681.225479004046
125,927.2489604238239
126,1236.4936810287668
127,2286.268111111845
128,2527.3706159241174
129,4209.600606417893
130,1441.0697691634825
131,1935.94679694087
132,642.1026946254874
133,666.2010093040041
134,611.2826299243314
135,2844.2463884736803
136,460.4204429004323
137,1871.8373921141579
138,5041.540879044178
139,3178.561813877864
140,487.4340102416596
141,8467.991248322387
142,1294.2957599239917
143,15310.769415917352
144,4260.511924078924
145,697.7698799324263
146,1629.7925794662794
147,16440.636510306507
148,12088.953977988975
