id,price
0,4502.355236663582
1,1042.5034604276016
2,16851.093673407766
3,6646.96463813818
4,1509.5220225343899
5,2246.815858863722
6,1963.744471890651
7,1840.4658914951767
8,3501.148121429878
9,15785.741788084597
10,3540.8394240883404
11,626.0561528588739
12,730.0383984952525
13,3995.5565928904593
14,870.9117208339316
15,4640.3378994934055
16,1753.821109416721
17,3973.7907941595467
18,544.0934308926761
19,3777.0067021262707
20,813.1385873610069
21,8450.470401714107
22,807.683679336519
23,11546.271038901195
24,4176.666210543112
25,6755.330308195733
26,5360.643868123075
27,663.0445096322596
28,2196.0334915111753
29,16136.097624754773
30,687.3088043281372
31,4485.790706219308
32,8864.088421305447
33,5965.329484358598
34,1653.3981095022777
35,1623.6042065756542
36,637.9457604856624
37,2393.9409983138416
38,15706.752533640652
39,396.11096394388545
40,1012.4798402551243
41,6087.354277775152
42,2241.292471972473
43,5208.0095855112095
44,2031.5006310453884
45,1353.7611669896128
46,5401.157416394661
47,5428.037396241571
48,3691.9073635730747
49,1308.4576004020482
50,524.6398748452191
51,764.7666913231758
52,622.8387992839182
53,2951.9370127403026
54,4727.206772269606
55,815.9281902007707
56,4061.0832331555093
57,1910.5661588542107
58,2123.6144499296884
59,883.5489859394289
60,5762.788633486504
61,7676.375655942978
62,1380.1711623873402
63,4323.421134953183
64,3923.4511671765026
65,7617.946071127945
66,2844.7583920532065
67,3700.718994828537
68,775.3082251726538
69,719.2273730603694
70,5293.672635258612
71,4776.5396390675305
72,936.4066236194362
73,5122.016579059653
74,2787.2863009846237
75,16346.70260644808
76,14900.705970557585
77,12909.751530876523
78,817.4075535734904
79,11210.49333295644
80,3681.212421065163
81,6327.853035987529
82,6115.420351520065
83,12584.595197059882
84,6577.911191035046
85,12376.331758845276
86,1848.7907661963645
87,8695.850769149843
88,1063.5607418442557
89,1923.0231114404423
90,13583.630923386923
91,5296.208863964864
92,1738.391373935413
93,790.2929558520183
94,2581.8301226551216
95,1018.0896481839021
96,1071.1637589146962
97,3350.7370760444746
98,973.4755825513395
99,9402.924027176528
100,796.6409385706703
101,1776.3619739614144
102,3365.8735299023942
103,969.1874851491106
104,6300.824571659739
105,860.758010647053
106,8719.083845899471
107,998.307876337933
108,630.8520780127807
109,4393.468550368937
110,3819.19384499307
111,6642.836674948314
112,1398.5959509637592
113,673.995216727717
114,4248.504922237762
115,2234.7168461052843
116,16723.458518376043
117,1499.9629797841358
118,1051.8688262196677
119,748.2949836477995
120,459.665179183684
121,13188.914588640522
122,474.70164909866156
123,3389.4984385579687
124,12050.56780678812
125,925.3814756336085
126,1225.1951815657555
127,2266.8579105053077
128,2540.028085656771
129,4210.762260611078
130,1575.5817807157596
131,1957.0105643258205
132,711.5934728608784
133,701.5039875696374
134,626.9632681553825
135,2750.251301116618
136,460.2993367706512
137,1881.5782896695903
138,4958.771492873431
139,3214.269795556757
140,492.41730127849894
141,8780.223860641034
142,1284.5617977786123
143,16055.480801244732
144,4333.947162733103
145,754.118360768476
146,1631.7436618497247
147,15874.536224291058
148,12169.83413840789
149,5717.5199124586925
150,4251.016992964324
151,9935.432604089974
152,616.1911031265286
153,2225.134844303859
154,4256.380676081051
155,4665.54064513107
156,6766.882174526441
157,13844.670415209805
158,2096.434072288503
159,11953.026247132797
160,2538.488566193825
161,3931.4845549602205
162,474.6475497908014
163,4548.769617346216
164,2581.8592154337175
165,872.966456785572
166,824.0959565278198
167,4215.017226176934
168,3361.9921715510386
169,17223.511123089876
170,10105.14971709572
171,10952.940451464054
172,2009.6124320537751
173,12106.00991113253
174,566.953939766184
175,855.0256802449126
176,930.6229451086787
177,764.7666913231758
178,1240.1443171130145
179,5131.011064654638
180,1144.3557708924645
181,2011.401392956075
182,2615.3721371496295
183,658.2447583066042
184,3117.2664514598346
185,570.4809469537461
186,5121.509439955712
187,6327.640610801234
188,7539.839521854471
189,14902.36092223068
190,7976.9324003253705
191,2701.3926110064763
192,2394.6423563477742
193,779.9948475913095
194,3854.368665404867
195,7253.762517736268
196,3263.71268436822
197,5857.0195054833075
198,1457.8231855297488
199,11673.402046379537
200,823.8448647569771
201,990.4880793751588
202,912.0922753475988
203,6395.171587860686
204,5429.885172175095
205,6344.15358471052
206,1228.6224349017004
207,2255.4321232900134
208,8213.627279532384
209,4041.2620529020173
210,522.5280345117849
211,4743.870053997142
212,2727.897739959263
213,1432.3569041681951
214,1285.5053112082755
215,11039.727565603902
216,1223.7177330842483
217,4727.206772269606
218,5725.208893148038
219,567.4281322843821
220,2035.2684103709903
221,2767.9971451943707
222,5325.325312310964
223,1361.3499814362724
224,830.7356445868403
225,592.5942259478634
226,2611.3205222093775
227,5510.558087584129
228,911.8359748496483
229,652.0331746726026
230,3983.2083306925842
231,3662.9578956784712
232,6921.445691019184
233,832.5648057245955
234,826.4187180737556
235,2327.5750542628693
236,557.5218109033201
237,2463.9868506719995
238,5315.412012442345
239,2797.494279032508
240,423.25806414403746
241,2536.055972697532
242,16427.330823620996
243,684.2684333808049
244,922.9151877758683
245,1224.0863932479544
246,2280.3433080688174
247,862.3626836295581
248,11076.979151142545
249,641.2138729724103
250,1195.9395100457166
251,1467.0544221496696
252,1323.1817719473388
253,654.4787061157982
254,611.3463146788002
255,620.0824185722303
256,13832.470979521308
257,810.5571272533836
258,675.114296957534
259,12106.00991113253
260,441.5849694724209
261,7578.986172224875
262,6975.61471156096
263,5415.264408109981
264,1645.665604829346
265,9736.086874397814
266,2890.44588969732
267,2316.2617767251586
268,629.1203204613522
269,1637.6756589639976
270,938.8615502214114
271,4773.444645204332
272,3494.169474494721
273,922.5628932083158
274,9500.262063905884
275,551.2823437758959
276,1232.4636781084446
277,3953.1027384757954
278,504.34804912825683
279,2262.5607010234203
280,1063.2113540274613
281,11460.763008682005
282,2013.5472345131714
283,7308.151290065782
284,493.3662454087394
285,10120.113773945957
286,9288.196530342113
287,2248.1147673029204
288,717.6785145868123
289,1291.6083051471137
290,868.1089956381659
291,5714.440034043768
292,1411.6223570123495
293,12921.080046296292
294,545.0839756155243
295,9899.70866590041
296,2624.9876549189166
297,1648.2655385979242
298,915.1743889971932
299,2090.5918604196727
300,10739.573897797536
301,1716.587961681452
302,2638.027567657524
303,3742.59676025269
304,5707.292541685155
305,1986.080418404985
306,821.0272837846493
307,536.1988672933109
308,889.0803199025228
309,8528.468532636653
310,1613.0154544385123
311,4613.454187786337
312,15165.138736962273
313,1393.6994276552653
314,6139.883717618997
315,5198.673988361176
316,876.4112511470491
317,7715.947245782503
318,6230.501811047439
319,3057.6118471506247
320,1799.5936035814198
321,3734.8222578270725
322,988.3443978110804
323,692.5819473264658
324,656.6180950004654
325,4180.271288655601
326,795.5380554111339
327,750.3483814466074
328,3097.2152770890752
329,3465.059591326909
330,15475.956562324043
331,2847.551372148812
332,2310.4746629343344
333,726.7117139800673
334,7414.33473033911
335,3867.5117434306153
336,5109.2524065005255
337,423.4763105455487
338,772.9131612862881
339,10872.68903002088
340,753.9683975453916
341,468.9438178896272
342,757.8998798329486
343,1806.0201533630047
344,757.1033330432126
345,3321.5724968085215
346,2041.5795257395393
347,3980.223042950873
348,6861.886232245344
349,2384.8683429626226
350,634.831345376832
351,1858.7661472987895
352,6286.450925415399
353,1592.5059507981996
354,842.1452717663586
355,14095.141244643452
356,7365.382998304117
357,917.9264973587376
358,920.3607146216623
359,16260.006222361317
360,2597.118562696502
361,7164.982213120214
362,2159.8617457079954
363,3224.783474511603
364,14754.695265443394
365,548.634230416049
366,5697.982778511455
367,1807.0619523824816
368,3491.967265611052
369,12329.523627789284
370,8260.370915452071
371,2625.565981476254
372,870.8519682140187
373,2534.584306142524
374,10607.103002505748
375,8874.388757622683
376,2798.234470724761
377,1812.4321876772117
378,4179.77844435317
379,5266.064487348461
380,1409.0543666273925
381,2964.6976360241074
382,846.6293301529853
383,1308.6774459799462
